label,tokenized
0,생각 얇다 덮다 따뜻하다 햇빛 받다 인지 색 바랜듯 무늬 생기다 커버 씌우다 사용 하다 그냥 쓰다
1,재 구입 냄새 때문 재다 입다 물티슈 닦다 나다 같다 재 구입 하다 아기 장난감 매트 닦다 때 쑤다
1,항상 쓰다 제품 무 배다
0,비닐 뜯다 오다
1,가성 비 좋다 뭐 싸다 쓸다 하다
0,애플펜슬 배송 늦어지다 급하다 사보다 인식 률 좋다 않다 다이소 사다 낫 글자 자다 쓸다 절대 아니다 그냥 간단하다 터치 용 보시 되다 같다
1,사이즈 커서 받침 약간 불안 해보다 해 배송 빠르다 쓸다 만해
1,친환경 제품 믿다 아기 세제 구매 하다
1,오다 나가다 일해 하다 마스크 없다 급하다 구입 하다 오다 좋다
1,재다 좋다 좋다 아이스팩 추가 햇 더니 녹다 오다 하다 생크림 부풀다 오다
0,제품 물 압력 때문 사이사이 물이 새다 뭐 냉수 나오다 곳 따다 물 사용 하다 좋다 조금 더 튼튼하다 만들다 좋다 같다
0,녹이다 많다 오래되다 재고 보내다 같다
1,색상 이쁘다 깔끔하다 꼽히다 색상 좋다
0,디자인 이쁘다 검다 물이 왜케 나오다 다른 속옷 거뭇 돼다
0,좀 간격 이안 맞다 접 때 걸리다
1,아기 먹다 좋다
0,액션 좀 아니다
1,색도 깔끔하다 보기 좋다 장착 생각 어렵다 않다
0,주변 모기 윙윙 나르다 잡히다 않다 소음 심하다 날 일어나서 어보 없다 우씨
1,대다 안되다 사다 잘쓰다
1,프라이팬 기름 때 초벌 세척 때 좋다 같다
1,재다 카와이 선물 보냈숩니
1,사진 그대로 맘 들다 다음 바 길이 좀 더 길다 하다 주문 하다
1,패트병 원산지 적히다 좋다
1,어제 주문 오늘 아침 받다 빠르다 배송 감사하다 애 학교 개학 코앞 비싸다 가격 불구 대량 구매 하다 파다 사은 품다 감사하다
0,재다 사다 작다 로 다시 사다 보다 가다 더 작다 무슨 경우 사이즈 크다 작다 별일
1,색상 예쁘다 애기 걸 빨 때 제일 편안하다 해
1,귀엽다 사용 간편하다 턱 받다 수건 이다 강 추하다
0,바지 앞뒤 구분 안되다 한쪽 당기다 느낌 들다 요약 내다 입다 되다
0,별로 로어 아아 옿노어쳐쳐챠 라라 듸드디아챠 치다 듀오 어우르다 뤄러러륳 녀 어어 웅
0,사이즈 제대로 안 보고 구매 제 잘못 이정 높이 유아 용이 미니 표기 필요하다 같다 태어나다 높이 낮다 헹거 처음 보다 방문 고리 조금 높다
1,선 두껍다 튼튼하다
1,생각 소리 더 선명하다 좋다
0,볼트 쉬다 뭉게지 브레이크 와이어 걸리다
1,제일 맛있다 계속 사먹다
1,필기 감 부즈럽 볼펜 중심 쓸다 때 그리다 감다 짱 발 색도 무 뿌
0,프로펠러 바로 없어지다 꽉 조이다 속상하다
0,발볼 조금 크다 보통 보통 이상 크기 이다 배송 아주 느리다 제품 검수 아쉽다 시키다 박스 신발 가다 오다
1,재다 좋다 계속 시키다 먹다
0,맛 달다 좋다 같다 상품 최근 가격 쯤 다운 되어다 동상 이윤 먹다 바로 구매 해보다 가격 떨어지다 황당하다
0,제일 크다 사이즈 불구 불편하다
0,사진 동일하다
1,입다 속 비치 않다 부드럽다 좋다 마치 입다 요
0,최악 이다 걸돈 두다 사다 위험하다 결 처리 하나 안되다 제품 호 환도 되다 않다 반품 할갑다 없다 그냥 처 박아 두다
0,푼 사로프 볻 작업 하다 어렵다 매듭 깔끔하다 되다 안다 별로 어떻다 활용 하다 되다 모르다
0,넘다 무 먹이 비샴 가격 좀 내다
1,확정 하다 색 생각 연하 만족하다
1,평소 신다 사이즈 크게 주문 하다 주문 하다 편하다 잘맞다
0,배송 느리다 넘어서다 받다 초여름 이다 같다
1,비타민 필요하다 차 잘살다 하다 일단 먹다 보다
0,매다 쓰다 선크림 항상 좋다
1,깔끔하다 무난 하다 어디 매칭 시키다 좋다 바지 이다
0,뚜껑퍼손돤채 오다
0,신고 나 다가 물집 잡히다 운동화 새롭다 또 사신엇어
0,차 맞다 송풍기 꽂다 폰 빼다 때 잘빠지다 배송비 물 반품 하다 확정 하다
1,여기 만 주문 하다 일 우엉 차만 마시다 자다 우러나 맛 깔끔하다 좋다 우리 집 보리 차이다 조금 넣다 진하다 우려 나서다 강 추하다 파다
0,티 요 화장품 바르다 더티남
1,우리 강아지 가다 좋아하다 사료
1,해외 배송 치다 정말 오다 파손 되다 부분 없다 만족하다
0,작년 월달 제조 되다 걸 보내다 년 걸 심하다 생각 드네 하다 어의 없다 인터넷 유통 기한 검색 하다 하다 유통 기한 없다 해도 년 지나다 아니다 보다
0,재다 두번째 쯤 재 주문 날 덥다 그렇다 상태 이번 좀 별로 이다
0,추 무게 모두 틀리다 가볍다 가볍다 무겁다 무겁다 한번 달 보다 판매 하다 하다
0,배송 엉뚱하다 곳 보내다 다른사람 지나가다 찾다 줍다 온라인 쇼핑 하다 이렇다 배송 처음 보다
0,먹다 보다 속이다 안 좋다 반품 하다 개봉 하다 받다 않다 사지 말다
0,냄새 심해 싸다 가격 사다 비지 떡 붙이다 띠 안쪽 떨어지다 한번 자다 작업 하다 되다 이번 두번째 구입 건 뒤 사이즈 표시 없다 유 나 차다
0,맛 있다 맛 있다 먹다 불안하다 걱정 돼다 집들이 음식 하다 거 배송 늦다 재료 상태 좋다 아보 않다 조리 먹다 찝찝하다 다행하다 탈 없다 배송 더 신경 쓸다 하다 같다
1,한번 써다 보고 좋다 구매 해보다 이벤트 하나 더 주신 샴푸 감사하다
1,재다 아이 선물 제작 하다
1,곱 갈리다 사용 하다 편하다 아기 모유 거부 뱉다 먹이다 있다 꾸준하다 스푼 해보다 개월 돼다 시작 하다 개월 먹이다 있다
0,지퍼 옆 주머니 잠그다 올리다 때 지퍼 씹다 있다 불편하다
0,사이즈 생각 가로세로 그냥 맞다 두께 작다 바꾸다 귀 잖다 그냥 써다 징 운동 헤드폰 넣다 다니다 하다
1,혻너놋도노뇨 노쇼
1,처음 먹다 보다 추천 하다 프로폴리스 건강하다 음해
0,팔로 우미 코스 선택 하다 교육 포함 분 정도 진행 하다 코스 말 기다리다 중인 모으다 교육 하다 시작 시작 하다 때 코스 묻다 않다 코스 해주다 아니다 구심 이듭
1,사무실 높다 곳 서버 설치 하다 기다 선 필요하다 구매 하다
0,생각 별로 뭐 각자 생각 다르다 요
1,집 선풍기 여러 장 주문 하다 장점 가볍다 선풍기 맞다 무엇 안전하다 아이 손가락 넣다 다치다 일이 없어지다 감사하다 파다
0,평평하다 유리 위 붙이다 왜곡 현상 때문 눈 아프다 그냥 바로 떼다 버리다
1,솔리드 팁 단점 무겁다 점 빼다 감다 비 고리 좋다
0,자다 지워지다 일반 마트 살다 콤 파운드 나다
1,먹이다 보다 낼 해보다
1,첨 좀 딱딱하다 느낌 물 닫다 폭 해지 추천 받다 사다 좋다 거품 잘나다 부드럽다 꾸준하다 이용 하다 같다 추천 하다
0,느리다 배송 실망
1,배송 빨르다 좋다 습 니당다
0,그냥 그렇다 표면 쓰다 하다 보이다
1,가성 비 정말 만족스럽다 색상 밝다 촉감 좋다 수납 의자 정말 유용하다 아이 공부 자다 쓸다 같다
0,사이즈 다양하다 있다 좋다 원단 저렴하다 느낌 가격 만원 대가 적당하다
1,배송 빠르다 편이 좋다 감사하다
1,작동 되다 속도 빨르다
1,디자인 깔끔하다 업그레이드 되다 잠금장치 든든하다
1,재다 가성 비 좋다 맛 좋다
0,써다 보다 좋다 은진 모르다 배송 느리다
0,자다 용하다 수고 하다
0,받다 보지 하다
0,쌍 누락 되어다 오다
1,복대 잇다 느낌 없다 땀 나서다 운동 제대로 하다 느끼다 땀 나다 좋다 건 아니다 라지 서도
0,반품 귀찮다 대충 착용 생각 작다
0,마분지 대충 꽃 붙이다 허다 접 제품 친구 웨딩카 부끄럽다 더 재탕 다 버리다
0,냄새 심해 붙이다 보름 지나다 냄새 심하다 들어가다 꺼리다 해 제품 되어다 이형 지도 찢어지다 분리 되어다 작업 하다 힘들다
1,빠르다 배송 싸다 가격 좋다
1,재다 이번 역시 좋다 착즙해 냉동 보관 해 두다 김치 담 때 사용 넘다 좋다 늘 실망 시키다 않다 사장 감사 드리다
0,사진 첨부 하다 필요 없다 그냥 걸 지워지다 정도 세차 하다 지워지다 정도 생각 되다
0,배송 지연 일주일 걸리다 점 아쉽다
1,첨 존나 꽉 기다 젠 스 들어가다 보다 확실하다 붓기 던지다 효과 보다 욬 금도 꾸준하다 하다 잇다
1,재다 이쁘다 벌써 개 구매
1,맛있다 또 달라 하다 각
1,와이프 편하다 후드 덕후 남편 후드 옷 선물 받다 좋아하다 버핏 엉덩이 살짝 가리다 디자인 레깅스 이쁘다
1,시간 가다 줄 모르다 재밌다 하다 있다
1,주문 한지 이틀 받다 빠르다 배송 감사 드리다 휠팩 미키마우스 캐리어 가지 있다 그것 손잡이 단순하다 핸들 카트 걸리다 나오다 부분 좀 아쉽다 외 디자인 색상 내부 만족하다
1,자다 도착 하다 써다 보다 하다 기대 되다
1,좀 찐득하다 알다 전혀 그렇다 않다 전 오히려 좋다 흡수 바로 되다 고수 감 좋다 전 만점
0,과숙된부분 있다 받다 일 걸리다 선도 떨어지다 배송 늦다 실망하다
1,단단하다 쓸다 하다 시중 나오다 물건 비교 후 구입 하다 조립 쉬다 무겁다 물건 올려놓다 자다 버티다 싸이 적당하다 베란다 잡 동시 니 모두 해결 되어다
1,어떻다 보습 크림 알로 크림 이다 해 리뉴 얼다 면서 뭔가 색상 형 좀 달라지다 같다 제품 맞다 싶다 촉촉하다 좋다
1,배송 빠르다 향 좋다 사은 품다 좋다
0,컴터 드라이브 깔다 블루투스 이어폰 사용 하다 처음 돼다 나중 다시 사용 하다 하니 이어폰 연결 안되다
0,마감 처리 불량 마감 처리 아주 미흡하다 별도 샌딩작업 니스 칠 작업 필요하다 판매 하다 때 나무 마감 처리 꼭 신경 쓸다 하다 같다
1,재다 계속 여기 귀리 사 먹다 있다 괜찮다 가격 질 배송 만족하다
0,해피 어스 도서관 공부 하다 때 필요하다 구매 하다 보다 소음 차단 약하다 다시 이용
0,얇다 펜 수납 부실하다
0,재자쟌뱌잔
1,배송 매우 빠르다 실험 해봤다 휴지 젖다 물놀이 때 유용하다 잘쓰다
1,가격 굿 맛 굿 포장 배송 굿
1,여기다 무조건 리뷰 네 배송 빠르다 상담 친절하다 포장 넘다 이쁘다 해주다 받다 감사하다
0,사이즈 기준 읍
1,좋다 급하다 필요하다 하루 배송 서다 좋다 확실하다 깔끔하다 정리 되다 만족하다
1,좋다 개 끼우다 사용 가능하다
0,장 원인 줄 알다 한장
0,금방 고장 나다 금방 고장 나다 추천 하다 않다 불빛 하다 시간 정도 사용 하다 깜박 거리 나오다 다른 랜턴 가져가다 밤 큰일 날 뻔하다
0,일단 정품 프로 아니다 택 없다 나이키 마크 스바 집 바느질 하다 거 나다
0,보내다 하다 병 깨지다 오다 다음 깨지다 자다 보내다
0,완전 비추다 절대 사지 말다
0,분 빈티 지해 좋다 취향 퀄리티 떨어지다 느끼다 카드 좀 실망 되다
1,귀엽다 끼우다 생각 사이즈 크다
0,터치 여자 제 설치 하다 쉽다 좋다 모기 뚫리다 구멍 점점 커지다 이건 어찌 해결 하다
0,맛 하다 달 숙성 시키다 먹다
1,선 뻿다 끼다 안해 좋다
0,배송비 더 많다 이드
1,좋다 배송 빠르다
1,재다 배송 빠르다 다음 이용 하다 예정 이다
0,상품 자체 나쁘다 않다 며칠 문의 대한 답 없다 서비스 엉망 이다
0,얇다 효과 적다
1,안경닦이 천 사용 하다 깨끗하다 보이다 자다 닦이다 좋다
0,물건 금방 오다 맛 저 좀 역 하다 어덯 먹다 하다 모르다
0,아이패드 노트북 있다 카메라 실험 해봤다 희다 점 보이다 진짜 숨기다 못 잡다 같다
0,네이버 개 금액 검색 하다 건데 개 받다 속 느낌 상세 페이지 자세하다 보지 않다 잘못 있다 이벤트 끝나다 검색 되다 않다 조치 취 하다 좋다
1,생각 가늘다 저렴하다 거 같다
1,완전 대박
1,시원하다 좋다 얼리다 써다 도딱 아빠 좋아하다
1,콘센트 꽂다 전력소비량 어플 켜다 끄다 있다 좋다 스마트 씽스 연동 하다 빅스 비 제어 편하다 되다
1,빠르다 배송 양도 많다
0,개봉 하다 곰팡이 있다 놀래다 대부분 말르다 비틀어지다 에어 프라 이기 군 고구마 해 먹다 맛 나다 처음
1,색감 이쁘다 자수 깔끔하다 자다 새기다 마음 들다 바로 가방 끼 등원 하다 마음 들다 제품 동봉 되다 설명 서도 깔끔하다 친절하다 적히다 이름 택 여기 하다 완전 추천 하다
1,건강하다 맛 야채 볶다 먹다 더 좋다
0,좌우 대칭 맞다 마무리 지저분하다
1,재다 매번 먹다 좋다 먹다 동안 감기 한번 않다 걸리다 여
1,재다 원단 좋다 시원하다 좋다
1,빠르다 배송 배송 빠르다 효과 모르다 하얘지다 느껴지다 엄마 하나 더 사다
0,상품 하자 있다 배송 오다 아쉽다
0,리뷰 보시 한번 더 생각 해보다 구매 하다 부위 괜찮다 부위 지방 많다 별로 이다 식품 같다 경우 직접 보고 살다 맞다 생각 하다
1,저렴하다 아주 사다
1,노랑 과자 크기 적당하다 단맛 잇다 좋아하다
0,박스 약하다 하이 탑 들어가다 배송 걸리다 전화하다 않다 답변 없다 품절 품절 말 해주다 차다 그렇다
1,마사지 기능 유 축하 가슴 아프다 않다 좋다
1,먹다 김 뜬금 건강하다 게살 랏
1,사진 걸다 두다 사다 스타일 맘 들다 설치다 요
1,여러가지 볶음 구이 해먹 있다 넘다 좋다 닝 하다 써다 가운데 부분 보라색 변하다 기름 칠 하다 보이다 물 씻다 선명 하다 보라색 변하다 왜 가요 원래 건가
0,야채 상태 안좋다
0,막대기 아이스크림 정 중앙 위치 하다 않다 한쪽 쏠리다 아이스크림 얼리다 때문 아이 항상 끝 먹다 중간 아이스크림 떨어뜨리다 부분 개선 되어다 하다
0,진짜 운동 효과 하나 없다
1,선 쿠션 보정 자다 모르다 일 더 사용 해보다 하다 듯 톡톡하다 때 시원하다 촉촉하다 좋다
1,매장 주문 하다 자다 사용 있다
1,매콤 하다 맛있다
1,좋다 따뜻하다
1,화분 걸다 크리스마스트리 따르다 필요없다
1,마트 싸다
1,쓰다 있다 베스트 아이템 브이 라인 팩 써다 보다 젤 좋다 계속 써다 가격 저렴하다 팽팽한 라인 잡다 느낌 저렴하다 가격 자다 사다 용
0,걸리다 예상 있다 괜찮다 나무 앞 괜찮다 면 마무리 제대로 안되다 나무 결 뜨다 곳 있다 부분 문제 없다 다만 거울 왜곡 있다 멀리 보다 좀 어지럽다 나무 틀 맘 들다 거울 맘 안드
0,개 주문 하다 사다 하나 바닥 통불퉁 하다 흔들다 립니 바닥 놓다 쓸다 없다 반품 환불 방법 보내다
1,레고 정리 함 사용 하다 재다 하다 열다 닫다 부분 단단하다 색도 투명하다 마음 들다 사이즈 일반 파일 박스 보다 조금 더 크다 레고 늘어나다 또 구매 하다 번창 하다
0,수신 통신 상태 뜨다 데이타 안되다
0,재다 세번 구매 번 아보카도 상태 별로
0,착용 감 별로
0,색상 별로
1,받다 좀 딱딱하다 맛 좋다 가격 적당하다 같다
0,털 진짜 빠지다 쿠션 감다 별로 없다
1,맛있다 자마자 반찬 만들다 사람 짜다 고해 시간 조금 넘다 물 담 가두다 짜다 기 빠지다 분 정도 적당하다 해 오이지 맛 나다
0,선물 하다 어떻다 몰다
1,사이즈 적당하다 좋다 냄새 좀 나다 쓰다 보다 덜하다 싶다 마음 사용 하다 사용 전 꼭 물티슈 꼼꼼하다 닦다 사용 하다
1,디 이자인 멋지다 아주 튼튼하다 자다 만들어지다 트렁크 백 적극 강 추하다
